frequency,amplitude
-480.15000000000003,7.192347018907584e-12
-480.1,2.629413712574435e-11
-480.05,1.8392603870401595e-11
-480.0,5.446497250160133e-11
-479.95000000000005,4.2762691894550575e-11
-479.90000000000003,3.194967265319308e-11
-479.85,8.324311438682689e-12
-479.8,2.2184274509702376e-11
-479.75,1.1735280389972452e-11
-479.70000000000005,1.0515460982276586e-11
-479.65000000000003,3.997221782338114e-11
-479.6,1.6422394914708912e-11
-479.55,3.514505383730519e-11
-479.5,7.943577879397493e-12
-479.45000000000005,1.28113094898185e-11
-479.40000000000003,1.4265139547819437e-11
-479.35,1.4237902022802642e-11
-479.3,1.0970567151423088e-11
-479.25,3.6289778326457997e-12
-479.20000000000005,4.880798221778535e-12
-479.15000000000003,7.126319537521997e-12
-479.1,1.4514432774607287e-11
-479.05,1.749431975894708e-11
-479.0,7.384200773428504e-12
-478.95000000000005,8.722839853789765e-12
-478.90000000000003,1.2679944182451441e-11
-478.85,1.3254484971583238e-11
-478.8,6.83972925280297e-12
-478.75,7.326606888531546e-12
-478.70000000000005,5.082948056745302e-12
-478.65000000000003,9.763105673176177e-12
-478.6,1.6013003997750534e-11
-478.55,4.7117869486535276e-12
-478.5,1.5499165523172842e-11
-478.45000000000005,2.4285457160876262e-12
-478.40000000000003,1.5584474742886584e-12
-478.35,1.7467566312141712e-11
-478.3,3.287598881989283e-12
-478.25,6.648666437260145e-12
-478.20000000000005,9.444419532951506e-12
-478.15000000000003,1.7288652372526682e-11
-478.1,1.3934436752520175e-11
-478.05,1.6860833755029034e-11
-478.0,1.852222214796744e-11
-477.95000000000005,1.5855523476578224e-11
-477.90000000000003,1.952027682931129e-11
-477.85,1.78850749235039e-11
-477.8,1.8024430872102864e-11
-477.75,6.906701770040506e-12
-477.70000000000005,7.28062630571099e-12
-477.65000000000003,1.2176853463647423e-11
-477.6,1.3318958028127382e-11
-477.55,1.0288007645247338e-11
-477.5,9.040818334466627e-12
-477.45000000000005,1.0542485370129204e-11
-477.40000000000003,2.804841780614423e-11
-477.35,2.4376894005610783e-11
-477.3,8.625381108041008e-12
-477.25,2.378056665626038e-11
-477.20000000000005,2.6667891364242957e-12
-477.15000000000003,2.0715267355458898e-11
-477.1,1.782173165355856e-11
-477.05,3.80058741353201e-12
-477.0,2.19965668040319e-11
-476.95000000000005,2.5326970197115253e-11
-476.90000000000003,1.0457911776017916e-11
-476.85,2.7790071125577346e-11
-476.8,1.1695565571555751e-11
-476.75,1.3105268119474949e-11
-476.70000000000005,2.2866190036854058e-11
-476.65000000000003,1.6386970119468643e-11
-476.6,4.9588653103018984e-11
-476.55,3.58203059750947e-11
-476.5,2.4909870542385663e-11
-476.45000000000005,1.9865086482400284e-11
-476.40000000000003,3.303605282175432e-11
-476.35,6.63170361275705e-11
-476.3,6.191647083036059e-11
-476.25,3.7058617308486846e-11
-476.20000000000005,6.038541443062043e-11
-476.15000000000003,9.851185975212907e-11
-476.1,2.2263309290668674e-10
-476.05,2.207153817613911e-10
-476.0,4.288414572570503e-10
-475.95000000000005,4.406479221675478e-10
-475.90000000000003,1.765936356059193e-10
-475.85,2.256745341643426e-10
-475.8,7.188487668125163e-11
-475.75,4.800673996951761e-11
-475.70000000000005,4.569982930966773e-11
-475.65000000000003,6.906669561475515e-11
-475.6,7.426480843762468e-11
-475.55,5.045730265661155e-11
-475.5,2.986017198768116e-11
-475.45000000000005,3.0368197832077464e-11
-475.40000000000003,2.0275475745771634e-11
-475.35,4.959112553800363e-11
-475.3,3.400760025070698e-11
-475.25,2.5765897522165955e-11
-475.20000000000005,1.609325923662529e-11
-475.15000000000003,1.592949419262699e-11
-475.1,3.859977914965994e-11
-475.05,1.9904710623069378e-11
-475.0,2.836499531519949e-11
-474.95000000000005,1.2078796265033602e-11
-474.90000000000003,7.134811554496709e-12
-474.85,4.190993346742318e-11
-474.8,9.187971519198443e-12
-474.75,6.847589403603772e-12
-474.70000000000005,1.93262219547519e-11
-474.65000000000003,1.9149241625047935e-11
-474.6,1.8054625485969643e-11
-474.55,1.612468342035606e-11
-474.5,1.2494031085951169e-11
-474.45000000000005,4.208226547389186e-12
-474.40000000000003,1.6316184912161784e-11
-474.35,1.8435270875286222e-11
-474.3,9.761311932350754e-12
-474.25,6.850937058825648e-13
-474.20000000000005,1.5578416861781522e-11
-474.15000000000003,1.1282239815036606e-11
-474.1,2.5276139361117176e-11
-474.05,1.3704953035046542e-11
-474.0,1.6738598658353786e-11
-473.95000000000005,1.082624583580743e-11
-473.90000000000003,4.13813899339338e-12
-473.85,1.0833257199908628e-11
-473.8,5.140389417094928e-12
-473.75,1.5332619607585382e-11
-473.70000000000005,5.70528236527322e-12
-473.65000000000003,1.3009948056818968e-11
-473.6,1.0959582159369893e-11
-473.55,7.676523378630801e-12
-473.5,1.712200274527508e-11
-473.45000000000005,6.733529050392509e-12
-473.40000000000003,1.5161688667534523e-11
-473.35,8.953392047091777e-12
-473.3,1.2205550585568139e-11
-473.25,1.3448023917364459e-11
-473.20000000000005,7.021802154790389e-12
-473.15000000000003,9.007755060779932e-12
-473.1,1.193311298025635e-11
-473.05,5.924844411411414e-12
-473.0,1.5405770919357942e-11
-472.95000000000005,5.389275425762896e-12
-472.90000000000003,7.74705673300775e-12
-472.85,1.230345274861177e-11
-472.8,3.0317736539594076e-12
-472.75,1.109689228692907e-11
-472.70000000000005,7.877683314725447e-12
-472.65000000000003,6.2531029884548574e-12
-472.6,1.2039258727351153e-11
-472.55,1.0618524987330522e-11
-472.5,1.0742502001504139e-11
-472.45000000000005,2.4101285757277036e-12
-472.40000000000003,1.2202852487269441e-11
-472.35,2.3326020116850566e-12
-472.3,1.5456131547620245e-11
-472.25,1.6525085986197493e-11
-472.20000000000005,1.4998790785209177e-11
-472.15000000000003,1.381969735357965e-11
-472.1,1.280265461835421e-11
-472.05,1.047872082292085e-11
-472.0,6.579763078041906e-12
-471.95000000000005,2.0405112875071778e-11
-471.90000000000003,2.3388309711389236e-11
-471.85,8.097159718741187e-12
-471.8,1.7098965903910343e-11
-471.75,3.0325610728589355e-11
-471.70000000000005,8.074512534029562e-12
-471.65000000000003,1.5153562233183273e-11
-471.6,2.441643251533392e-11
-471.55,5.187907354293618e-12
-471.5,1.0432580559264314e-11
-471.45000000000005,2.940000840291139e-11
-471.40000000000003,2.0334032297473368e-11
-471.35,1.5290524479235387e-11
-471.3,4.098572190433136e-11
-471.25,4.550295486044389e-11
-471.20000000000005,3.6516088752114784e-11
-471.15000000000003,4.219251016896878e-12
-471.1,1.4820668431838384e-11
-471.05,7.2424421955909165e-12
-471.0,1.6848111802098484e-11
-470.95000000000005,5.488413921802137e-12
-470.90000000000003,1.4751112080054284e-11
-470.85,7.995628820272394e-12
-470.8,1.2908668803974313e-11
-470.75,1.0801594913273196e-11
-470.70000000000005,1.1122515915231567e-11
-470.65000000000003,1.6364156194934398e-11
-470.6,7.178956835625919e-12
-470.55,2.5577677173285783e-11
-470.5,1.0264152304239504e-11
-470.45000000000005,7.560876662214712e-12
-470.40000000000003,9.255957113634379e-12
-470.35,5.152212297542045e-12
-470.3,8.569530219807482e-12
-470.25,1.853775234814463e-11
-470.20000000000005,1.99055955266072e-11
-470.15000000000003,1.3028839317090863e-11
-470.1,1.1301039177647526e-11
-470.05,1.3105780010876248e-11
-470.0,6.5163703845602545e-12
-469.95000000000005,2.4354420292913393e-11
-469.90000000000003,1.7371320249917206e-11
-469.85,2.313438743908025e-11
-469.8,2.3052587120582203e-11
-469.75,3.02418551704953e-11
-469.70000000000005,1.844175179477578e-11
-469.65000000000003,1.95861902802604e-11
-469.6,3.33056173624253e-11
-469.55,3.727267969540627e-11
-469.5,7.564083735770041e-11
-469.45000000000005,7.003492441345892e-11
-469.40000000000003,1.1321885957453714e-10
-469.35,8.374637687640335e-11
-469.3,1.9991673350902732e-10
-469.25,1.8140831404787462e-10
-469.20000000000005,2.045493782823089e-10
-469.15000000000003,9.570998483146263e-11
-469.1,1.0711722790177322e-10
-469.05,7.330776160877396e-11
-469.0,6.430348433451847e-11
-468.95000000000005,4.500568195173494e-11
-468.90000000000003,2.563585143291553e-11
-468.85,2.8136230498171648e-11
-468.8,1.6425367610021706e-11
-468.75,3.211006111172525e-11
-468.70000000000005,2.786202363133882e-11
-468.65000000000003,3.9666145238744075e-11
-468.6,7.192553404035097e-12
-468.55,2.9362484577214537e-11
-468.5,1.5595107506117078e-11
-468.45000000000005,8.925727625777475e-12
-468.40000000000003,1.4755386750466524e-11
-468.35,2.03768599997088e-11
-468.3,2.547836738697329e-11
-468.25,2.846482111257744e-11
-468.20000000000005,7.47614182457049e-11
-468.15000000000003,3.3745140958710956e-11
-468.1,2.2098755182977875e-11
-468.05,1.2506004974860427e-10
-468.0,6.180707223229392e-11
-467.95000000000005,7.241384182185384e-11
-467.90000000000003,4.1033959341794173e-11
-467.85,6.004288547694782e-11
-467.8,6.903809611123895e-11
-467.75,2.0849074501126342e-11
-467.70000000000005,2.8245633533374204e-11
-467.65000000000003,1.5442353681371303e-11
-467.6,1.5691841598202455e-11
-467.55,4.168021924346788e-11
-467.5,8.468234113874141e-12
-467.45000000000005,1.4011921679540946e-11
-467.40000000000003,1.831764862430459e-11
-467.35,2.8403066499086476e-12
-467.3,2.6657020995786175e-11
-467.25,1.4254524636957028e-11
-467.20000000000005,3.836333866113207e-12
-467.15000000000003,2.4700718386945934e-11
-467.1,6.038466705229401e-11
-467.05,5.3531189856917946e-11
-467.0,4.758169843139047e-11
-466.95000000000005,4.476436691058301e-11
-466.90000000000003,2.4184410397146024e-11
-466.85,3.0024915722802755e-12
-466.8,3.2464762152036804e-11
-466.75,1.138610142225033e-11
-466.70000000000005,2.459909641208691e-11
-466.65000000000003,2.0272565927989517e-11
-466.6,9.867780083276903e-12
-466.55,4.756664054712409e-12
-466.5,1.4948939687874837e-11
-466.45000000000005,5.760555369901657e-12
-466.40000000000003,1.6585283276764628e-11
-466.35,1.0455670241153144e-11
-466.3,1.1453061347163676e-11
-466.25,1.2483344738424302e-11
-466.20000000000005,3.48798876969629e-12
-466.15000000000003,9.071218305623254e-12
-466.1,1.5609889821816575e-11
-466.05,1.289447919601103e-11
-466.0,8.054466197795314e-12
-465.95000000000005,4.722186157176239e-11
-465.90000000000003,1.1335054832315977e-11
-465.85,3.3031440203164605e-11
-465.8,2.9251718292880426e-11
-465.75,1.0075313068227021e-11
-465.70000000000005,1.4523896122793279e-11
-465.65000000000003,1.0155317910175847e-11
-465.6,8.87334167133884e-12
-465.55,3.2719136377718767e-12
-465.5,5.620330990257238e-12
-465.45000000000005,1.8695783308439597e-11
-465.40000000000003,2.152168599153214e-12
-465.35,1.4620028970183313e-11
-465.3,3.999070536437902e-12
-465.25,1.23957309839368e-11
-465.20000000000005,1.0448408412366776e-11
-465.15000000000003,8.215460875062056e-12
-465.1,1.788321508260919e-11
-465.05,1.22336677338853e-11
-465.0,1.723577183376638e-11
-464.95000000000005,1.7703638667946465e-11
-464.90000000000003,2.772173866332829e-11
-464.85,1.4428561970462192e-11
-464.8,1.0581912818662165e-11
-464.75,9.932740534917149e-12
-464.70000000000005,1.5101211707541773e-12
-464.65000000000003,9.270250840202973e-12
-464.6,1.4775220608116778e-11
-464.55,6.921070630119725e-12
-464.5,7.946753130320278e-12
-464.45000000000005,1.9065117187664108e-11
-464.40000000000003,1.2555254266578826e-11
-464.35,2.1459125868164635e-11
-464.3,2.3769921572203864e-11
-464.25,1.0352286562422009e-11
-464.20000000000005,1.0792651452601964e-11
-464.15000000000003,3.102453441379792e-11
-464.1,3.219632397919668e-11
-464.05,1.8155446115924865e-11
-464.0,1.8960288490808308e-11
-463.95000000000005,1.1553768331617634e-11
-463.90000000000003,1.910906377847225e-11
-463.85,2.067187732755582e-11
-463.8,1.4043182688359814e-11
-463.75,6.576704117696562e-12
-463.70000000000005,1.348417534260618e-11
-463.65000000000003,8.512087543099438e-12
-463.6,7.1660277423115644e-12
-463.55,1.0734171058192255e-11
-463.5,2.7082282689003975e-12
-463.45000000000005,4.618847559914703e-12
-463.40000000000003,2.958419959339598e-12
-463.35,7.368125273029847e-12
-463.3,8.721114762515862e-12
-463.25,9.708638208838692e-12
-463.20000000000005,7.99044859913196e-12
-463.15000000000003,8.246943845630035e-12
-463.1,1.3171940041034729e-11
-463.05,9.870683525938241e-12
-463.0,6.74381584852996e-12
-462.95000000000005,9.796789366649444e-12
-462.90000000000003,1.2570126581749895e-11
-462.85,1.3900002085827228e-11
-462.8,1.4045655809583226e-11
-462.75,1.6035877628689944e-11
-462.70000000000005,1.0327110997031531e-11
-462.65000000000003,5.6617438987416926e-12
-462.6,6.171006345982931e-12
-462.55,1.4404237167613632e-11
-462.5,1.596158898757259e-11
-462.45000000000005,2.2374851032559533e-12
-462.40000000000003,2.6269040072660586e-12
-462.35,1.3419559226734553e-11
-462.3,3.870273034220511e-12
-462.25,9.965012175238919e-12
-462.20000000000005,1.1576936033227655e-11
-462.15000000000003,1.2024048708732918e-11
-462.1,5.377210261843459e-12
-462.05,3.3120429643403106e-12
-462.0,9.879823437493686e-12
-461.95000000000005,4.166321538541321e-12
-461.90000000000003,9.10177630995426e-12
-461.85,1.4033261809517522e-11
-461.8,1.2425189581117402e-11
-461.75,1.705136613222995e-11
-461.70000000000005,1.2409802203784179e-12
-461.65000000000003,8.369034938442167e-12
-461.6,3.909585677103086e-12
-461.55,1.2771534229214239e-11
-461.5,2.7574783257397054e-12
-461.45000000000005,8.738222099923843e-12
-461.40000000000003,2.6376607075429246e-11
-461.35,3.2585346912806824e-11
-461.3,1.8658742400519357e-11
-461.25,2.718951843236557e-11
-461.20000000000005,1.3779735120379816e-11
-461.15000000000003,2.688124409966582e-11
-461.1,1.2519434496543979e-11
-461.05,1.715382661126907e-11
-461.0,2.1901669291824564e-11
-460.95000000000005,1.915483405590842e-11
-460.90000000000003,1.8921504542171448e-11
-460.85,6.909771502341791e-12
-460.8,8.024550677753645e-12
-460.75,2.3492555583415516e-11
-460.70000000000005,2.2489273307245497e-11
-460.65000000000003,3.276055224999667e-11
-460.6,2.5874846620355445e-11
-460.55,1.9493657282803493e-11
-460.5,3.732447171284486e-11
-460.45000000000005,8.057040111241775e-12
-460.40000000000003,5.311185627380159e-11
-460.35,5.178683663722486e-11
-460.3,4.350623375333302e-11
-460.25,5.162630184320952e-11
-460.20000000000005,6.744417061935927e-11
-460.15000000000003,1.0571165247990488e-10
-460.1,1.4812518197034465e-10
-460.05,7.981496807447232e-11
-460.0,1.2436486488019835e-10
-459.95000000000005,5.754271322953033e-11
-459.90000000000003,5.7878919515577205e-11
-459.85,2.508584703459421e-11
-459.8,3.239579297175641e-11
-459.75,2.6466893338843364e-11
-459.70000000000005,3.704310873204856e-11
-459.65000000000003,1.6142098047877897e-11
-459.6,1.2417381004388252e-11
-459.55,5.695109621208317e-11
-459.5,8.535543326913868e-11
-459.45000000000005,1.344114952893421e-10
-459.40000000000003,1.5443983164267668e-10
-459.35,1.6778855684953325e-10
-459.3,1.3963408097046873e-10
-459.25,1.1940947191420373e-10
-459.20000000000005,8.39000555419558e-11
-459.15000000000003,2.3807931198388818e-11
-459.1,2.2835940226087007e-12
-459.05,2.65098796542356e-11
-459.0,3.5576870788950946e-11
-458.95000000000005,4.462946777763755e-11
-458.90000000000003,2.2248334001230517e-11
-458.85,9.388193981979507e-12
-458.8,1.9468395747856314e-11
-458.75,2.1351776092667603e-11
-458.70000000000005,3.526081168409377e-11
-458.65000000000003,4.1162484035712323e-11
-458.6,1.7999234422198293e-11
-458.55,2.0475927877930445e-11
-458.5,2.2485544369845394e-11
-458.45000000000005,2.3539410734623208e-11
-458.40000000000003,3.5983336552866636e-11
-458.35,2.317450513151743e-11
-458.3,4.194784078606679e-11
-458.25,4.877844260569124e-11
-458.20000000000005,6.952545187218363e-11
-458.15000000000003,6.364395554187977e-11
-458.1,4.7596288284822944e-11
-458.05,3.62210170304046e-11
-458.0,2.6323706888133784e-11
-457.95000000000005,1.0252364043329177e-11
-457.90000000000003,1.55566418863045e-11
-457.85,9.936262961055168e-12
-457.8,4.773233947418328e-12
-457.75,1.7299771774473486e-11
-457.70000000000005,8.08239212057442e-12
-457.65000000000003,1.7594640177670845e-11
-457.6,8.388108994267281e-12
-457.55,1.9292805277368587e-11
-457.5,2.0302969162778273e-11
-457.45000000000005,1.8408558762682735e-11
-457.40000000000003,2.1605770996779384e-11
-457.35,1.853524234117038e-11
-457.3,2.1553486242068353e-11
-457.25,1.2268630298996224e-11
-457.20000000000005,1.6326049212531244e-11
-457.15000000000003,1.7936720827726566e-11
-457.1,5.84240930616843e-12
-457.05,6.645003562688388e-12
-457.0,1.2572380539956437e-11
-456.95000000000005,2.2853633730529383e-11
-456.90000000000003,2.7675787915652538e-11
-456.85,1.3040695265662153e-11
-456.8,6.31537831907701e-12
-456.75,7.274886413586475e-12
-456.70000000000005,1.629514245177251e-11
-456.65000000000003,3.361233512935442e-11
-456.6,2.0348786095848678e-11
-456.55,2.2425223687587046e-11
-456.5,2.6884285050209876e-11
-456.45000000000005,1.9803189608079475e-11
-456.40000000000003,3.397228215175429e-11
-456.35,2.8768490229309977e-11
-456.3,8.982047495507237e-12
-456.25,2.2569107884355182e-11
-456.20000000000005,4.815887838455415e-11
-456.15000000000003,6.647760543910095e-11
-456.1,1.1142633691404368e-10
-456.05,1.378799822838562e-10
-456.0,1.5001525327333905e-10
-455.95000000000005,1.0996001384807477e-10
-455.90000000000003,9.095402686983314e-11
-455.85,7.396050676914428e-11
-455.8,5.173810999741863e-11
-455.75,1.69645684698807e-11
-455.70000000000005,2.2434964672322747e-11
-455.65000000000003,1.6023877636164126e-11
-455.6,1.2031272633773997e-11
-455.55,1.9580449577569996e-11
-455.5,1.2724652850741273e-11
-455.45000000000005,6.784528673416798e-12
-455.40000000000003,1.3445716709155266e-11
-455.35,1.3695249821320292e-11
-455.3,3.6388446883228296e-12
-455.25,1.5066310524596803e-11
-455.20000000000005,2.1362036532857957e-11
-455.15000000000003,4.453831264960963e-11
-455.1,3.369995449317758e-11
-455.05,6.2986812293065865e-12
-455.0,3.267859005247207e-11
-454.95000000000005,4.499993962969842e-11
-454.90000000000003,3.047362876857281e-11
-454.85,1.4275878461913661e-11
-454.8,4.926855962647116e-12
-454.75,1.0233246262615774e-11
-454.70000000000005,1.8373131157795172e-11
-454.65000000000003,1.7928896011182967e-11
-454.6,5.6916369314196906e-12
-454.55,1.1344897324105453e-11
-454.5,1.0383586287518072e-11
-454.45000000000005,1.477175326182881e-11
-454.40000000000003,1.7720195401654617e-11
-454.35,2.5737895287515276e-11
-454.3,9.173775427927135e-12
-454.25,1.8409887706436167e-11
-454.20000000000005,1.1526160571961167e-11
-454.15000000000003,2.1933515878607687e-11
-454.1,2.6748506613354174e-11
-454.05,2.3444868153132923e-11
-454.0,6.143701582141983e-11
-453.95000000000005,5.916103881101122e-11
-453.90000000000003,2.4972448952184434e-11
-453.85,3.23455479976976e-11
-453.8,2.9267747499821195e-11
-453.75,6.39821399929054e-11
-453.70000000000005,2.898476449207204e-11
-453.65000000000003,1.5101294648001025e-11
-453.6,2.8404648592025438e-11
-453.55,1.1449536732404631e-11
-453.5,2.170315762127565e-11
-453.45000000000005,1.5648550740987348e-11
-453.40000000000003,1.5576163394283608e-11
-453.35,1.3111673763943981e-11
-453.3,1.0188279369875914e-11
-453.25,1.605264070401391e-12
-453.20000000000005,9.690614759418405e-12
-453.15000000000003,4.979957542151654e-12
-453.1,1.2489579128160365e-11
-453.05,1.3217130635209946e-11
-453.0,8.477840810880563e-12
-452.95000000000005,1.1591099624949811e-11
-452.90000000000003,2.0428471926964195e-11
-452.85,9.422941915765403e-12
-452.8,1.497927960681406e-11
-452.75,3.773850989039083e-11
-452.70000000000005,5.5748726000940255e-11
-452.65000000000003,4.357415394279523e-11
-452.6,3.711742468057679e-11
-452.55,2.7631557013640677e-11
-452.5,4.0423954347898435e-11
-452.45000000000005,1.2628669066241869e-11
-452.40000000000003,3.627441920781476e-11
-452.35,1.3349062568629737e-11
-452.3,4.025592541357328e-11
-452.25,3.04486596863567e-11
-452.20000000000005,3.031212122125411e-11
-452.15000000000003,8.140308281734074e-12
-452.1,1.488059063539639e-11
-452.05,1.4173608019842759e-11
-452.0,4.126396072214147e-12
-451.95000000000005,1.3799382849639659e-11
-451.90000000000003,2.096284514950229e-11
-451.85,1.754779964254552e-11
-451.8,2.9339020655313195e-11
-451.75,2.2039450085449575e-11
-451.70000000000005,1.856088269465551e-11
-451.65000000000003,8.492398782966438e-12
-451.6,1.0325485965357689e-11
-451.55,2.6587747772778288e-11
-451.5,5.581737014227836e-11
-451.45000000000005,4.584555718555856e-11
-451.40000000000003,3.543451581578636e-12
-451.35,1.0275943735516837e-11
-451.3,1.6304726200528118e-12
-451.25,4.0272617834518655e-12
-451.20000000000005,3.559100326783865e-11
-451.15000000000003,8.656309811683747e-12
-451.1,1.702687156287325e-11
-451.05,8.611397261641886e-12
-451.0,4.537312874900344e-12
-450.95000000000005,1.5098027139547547e-11
-450.90000000000003,3.3999554952980253e-12
-450.85,1.0695799353590912e-11
-450.8,7.588192453881763e-12
-450.75,4.697748446328947e-12
-450.70000000000005,1.5304166601120083e-11
-450.65000000000003,1.552260991920382e-11
-450.6,1.0941924762029417e-11
-450.55,1.897812357344222e-11
-450.5,1.8307396324397662e-11
-450.45000000000005,1.980861798818938e-11
-450.40000000000003,3.1359266580146245e-12
-450.35,7.518841073438148e-12
-450.3,1.6352377326613098e-12
-450.25,3.185206777038727e-12
-450.20000000000005,1.481798780313149e-11
-450.15000000000003,6.8953954990492e-12
-450.1,5.855511296445077e-12
-450.05,1.8174895766427388e-11
-450.0,9.191781282325684e-12
-449.95000000000005,1.778344900411976e-11
-449.90000000000003,1.0541282726577028e-11
-449.85,1.0495411388712917e-11
-449.8,2.9982045844259786e-11
-449.75,6.840859743795747e-12
-449.70000000000005,1.9772048467268282e-11
-449.65000000000003,2.7934615746144777e-11
-449.6,3.705799509092868e-11
-449.55,9.486753402176077e-11
-449.5,1.93479498085738e-10
-449.45000000000005,9.603572193514971e-11
-449.40000000000003,3.3883175732752105e-11
-449.35,3.250301681619259e-11
-449.3,4.490951104705112e-11
-449.25,2.497685908320974e-11
-449.20000000000005,1.5492321568922998e-11
-449.15000000000003,3.0788913949648545e-11
-449.1,4.301284406234205e-11
-449.05,9.879387176185401e-12
-449.0,1.3286519881083899e-11
-448.95000000000005,3.122029807468609e-11
-448.90000000000003,3.207690357534181e-11
-448.85,4.711292675320489e-11
-448.8,6.817671361962547e-11
-448.75,4.651494717858402e-11
-448.70000000000005,2.8059547938377256e-11
-448.65000000000003,1.9480991321913498e-11
-448.6,3.926692478186641e-11
-448.55,1.2079745256859277e-10
-448.5,1.5129583058737495e-10
-448.45000000000005,1.5452315706641747e-10
-448.40000000000003,2.751469378612638e-10
-448.35,4.483994182030482e-10
-448.3,4.682016806536837e-10
-448.25,3.589916831195298e-10
-448.20000000000005,1.8001692888955166e-10
-448.15000000000003,1.741779229959434e-10
-448.1,1.7416046384553672e-10
-448.05,1.489478038732812e-10
-448.0,2.2257785396569266e-11
-447.95000000000005,4.2302874560176944e-11
-447.90000000000003,2.642462824003201e-11
-447.85,7.477592295779344e-11
-447.8,8.600231256417431e-11
-447.75,4.474444317365529e-11
-447.70000000000005,2.2896789116654016e-11
-447.65000000000003,1.3251372177209781e-11
-447.6,2.404347863321799e-11
-447.55,4.048643031972941e-11
-447.5,3.799015024955586e-11
-447.45000000000005,3.912132295968381e-11
-447.40000000000003,5.353609074063086e-11
-447.35,4.181856477650696e-11
-447.3,1.805998780786575e-11
-447.25,2.702620090292113e-11
-447.20000000000005,2.0707284741869396e-11
-447.15000000000003,2.112884835089765e-11
-447.1,4.8469862988001984e-11
-447.05,3.080685294935001e-11
-447.0,1.756237239616816e-11
-446.95000000000005,1.8420628626326474e-11
-446.90000000000003,8.198016985839339e-12
-446.85,3.4255154332650115e-11
-446.8,3.909212003938096e-11
-446.75,1.697959522882745e-11
-446.70000000000005,2.6428964545087375e-11
-446.65000000000003,2.6653609705948278e-11
-446.6,1.6208556966463754e-11
-446.55,2.9713788632023563e-11
-446.5,1.3980465372073887e-11
-446.45000000000005,1.0286700613978856e-11
-446.40000000000003,4.3282532155576833e-11
-446.35,3.4418448410551786e-11
-446.3,1.2581543134540722e-11
-446.25,1.8329134873396503e-11
-446.20000000000005,1.434556327450912e-11
-446.15000000000003,2.7258221964999112e-11
-446.1,4.218048471406615e-11
-446.05,3.534978701148111e-11
-446.0,1.2206843896542574e-11
-445.95000000000005,1.8815935478951532e-11
-445.90000000000003,2.979094379713987e-11
-445.85,2.772176541025083e-11
-445.8,3.714517469070465e-11
-445.75,1.6288175219282326e-11
-445.70000000000005,9.786954060927192e-12
-445.65000000000003,3.289306460643203e-11
-445.6,3.692733119276995e-11
-445.55,4.145597927109225e-11
-445.5,1.485444946369705e-11
-445.45000000000005,1.5659058395694396e-11
-445.40000000000003,4.243774216762806e-11
-445.35,4.2231132919789356e-11
-445.3,3.341981889836164e-11
-445.25,1.6435725488821777e-11
-445.20000000000005,1.3714979115896024e-11
-445.15000000000003,3.7918586541495895e-11
-445.1,5.918688567875305e-11
-445.05,3.8632847941602925e-11
-445.0,2.148763014510034e-11
-444.95000000000005,2.979660923431008e-11
-444.90000000000003,6.744361460439246e-11
-444.85,7.210045166249957e-11
-444.8,7.385014278689743e-11
-444.75,3.75535942685136e-11
-444.70000000000005,3.243550065249215e-11
-444.65000000000003,9.908734025927793e-11
-444.6,7.115727342469616e-11
-444.55,7.411777282575284e-11
-444.5,1.0811671888301865e-11
-444.45000000000005,6.804727658107062e-11
-444.40000000000003,1.3270879491942202e-10
-444.35,1.4543676180889124e-10
-444.3,1.0614551428495785e-10
-444.25,2.2727594661239964e-11
-444.20000000000005,1.352935487629432e-10
-444.15000000000003,3.2610536759766373e-10
-444.1,5.261755144352369e-10
-444.05,6.610039575903355e-10
-444.0,7.075257264911246e-10
-443.95000000000005,6.661084692198318e-10
-443.90000000000003,5.566860506799379e-10
-443.85,3.8388274374325803e-10
-443.8,1.8118663425571656e-10
-443.75,2.6719481127571707e-11
-443.70000000000005,9.63846962172504e-11
-443.65000000000003,1.4533244680447076e-10
-443.6,1.4424508777525164e-10
-443.55,8.079468536617341e-11
-443.5,1.246103523787357e-11
-443.45000000000005,4.95352999652701e-11
-443.40000000000003,7.491283661179656e-11
-443.35,9.792304294365132e-11
-443.3,5.950499450999275e-11
-443.25,2.374961456294931e-11
-443.20000000000005,4.7859142179540294e-11
-443.15000000000003,7.157939582537884e-11
-443.1,7.269072778110691e-11
-443.05,2.8765948054951422e-11
-443.0,1.813161084634326e-11
-442.95000000000005,5.5403456688027225e-11
-442.90000000000003,6.275754460266754e-11
-442.85,8.266337310517717e-11
-442.8,7.979228486676016e-11
-442.75,6.330080708694375e-11
-442.70000000000005,4.8759399569068696e-11
-442.65000000000003,5.435160978083047e-11
-442.6,4.729473673884888e-11
-442.55,3.39378728829179e-11
-442.5,1.7940122184982262e-11
-442.45000000000005,3.473621252937667e-11
-442.40000000000003,3.447608949474864e-11
-442.35,3.782514896564095e-11
-442.3,1.3821710357897616e-11
-442.25,7.641494092786861e-12
-442.20000000000005,2.3941033112639383e-11
-442.15000000000003,3.657233718904993e-11
-442.1,3.1625098674584536e-11
-442.05,2.0805591532238403e-11
-442.0,9.249909688409292e-12
-441.95000000000005,6.494516420224031e-12
-441.90000000000003,3.784432240553026e-11
-441.85,2.386641107880086e-11
-441.8,2.7723812681687216e-11
-441.75,1.1786874574413272e-11
-441.70000000000005,8.287909237477577e-12
-441.65000000000003,1.9303974947441966e-11
-441.6,2.0260859600840343e-11
-441.55,1.822068468884933e-11
